despant|despant
##|##
avoirs|avoirs
est|est
perduz|perduz
maintes|maintes
parz|parz
##|##
avairs|avairs
hon|hon
n|n
'|'
ert|ert
ja|ja
senz|senz
reguart|reguart
##|##
qui|qui
·l|·l
pert|pert
en|en
terre|terre
et|et
pert|pert
en|en
mer|mer
##|##
por|por
robeors|robeors
et|et
por|por
enbler|enbler
##|##
p|p
mal|mal
segnor|segnor
pert|pert
et|et
p|p
guera|guera
##|##
quant|quant
muert|muert
pert|pert
l’|l’
avoir|avoir
et|et
la|la
terra|terra
##|##
lors|lors
lait|lait
il|il
treitot|treitot
et|et
grepit|grepit
##|##
teuz|teuz
le|le
despent|despent
qui|qui
ne|ne
·l|·l
conquist|conquist
##|##
ne|ne
·l|·l
di|di
pas|pas
porce_que|porce_que
doner|doner
##|##
n|n
epuet|epuet
on|on
pas|pas
senz|senz
conquester|conquester
##|##
qui|qui
mlt|mlt
despent|despent
et|et
poi|poi
amase|amase
##|##
tot|tot
pert|pert
son|son
pris|pris
lai|lai
ont|ont
il|il
laise|laise
##|##
et|et
qui|qui
conquiert|conquiert
et|et
no|no
despent|despent
##|##
il|il
est|est
aïz|aïz
de|de
mainte|mainte
jant|jant
##|##
li|li
uns|uns
senz|senz
l’|l’
autre|autre
n’|n’
a|a
mestier|mestier
##|##
quar|quar
li|li
uns|uns
doit|doit
à|à
l’|l’
autre|autre
aidier|aidier
##|##
poi|poi
vaut|vaut
conquere|conquere
senz|senz
doner|doner
##|##
et|et
qui|qui
despent|despent
senz|senz
conquester|conquester
##|##
hon|hon
l’|l’
a|a
veu|veu
de|de
mainte|mainte
jant|jant
##|##
qui|qui
d’|d’
auqués|auqués
vienent|vienent
à|à
noient|noient
##|##
bons|bons
princes|princes
doit|doit
toz_jorz|toz_jorz
despandre|despandre
##|##
et|et
conquester|conquester
doner|doner
et|et
prandre|prandre
##|##
quar|quar
largece|largece
est|est
mere|mere
d’|d’
amor|amor
##|##
et|et
de|de
prohece|prohece
et|et
de|de
honor|honor
##|##
ainsi|ainsi
puet|puet
del|del
segle|segle
joir|joir
##|##
amor|amor
et|et
henor|henor
maintenir|maintenir
##|##
dont|dont
il|il
ert|ert
del|del
segle|segle
loez|loez
##|##
et|et
aprés|aprés
sa|sa
mort|mort
remenbrez|remenbrez
##|##
de|de
ce|ce
me|me
doi|doi
atant|atant
laisier|laisier
##|##
à|à
mon|mon
conte|conte
doi|doi
repairier|repairier
##|##
##|##
segnor|segnor
je|je
·l|·l
sai|sai
assez|assez
de|de
fi|fi
##|##
que|que
d’|d’
alixandre|alixandre
avez|avez
hoï|hoï
##|##
mais|mais
ne|ne
savez|savez
encores|encores
pas|pas
##|##
dont|dont
fu|fu
sa|sa
mere|mere
olinpias|olinpias
##|##
je|je
·l|·l
dirai|dirai
qui|qui
l’|l’
ai|ai
en|en
memoire|memoire
##|##
or|or
escustez|escustez
mlt|mlt
riche|riche
estoire|estoire
##|##
deuz|deuz
rois|rois
des|des
princes|princes
qui|qui
i|i
sont|sont
##|##
li|li
pluis|pluis
est|est
del|del
roi|roi
floremont|floremont
##|##
ce|ce
dist|dist
aymes|aymes
or|or
escoutez|escoutez
##|##
vos|vos
qui|qui
les|les
bons|bons
diz|diz
entendez|entendez
##|##
quar|quar
ci|ci
poront|poront
trover|trover
la|la
flor|flor
##|##
deuz|deuz
contes|contes
li|li
bon|bon
conteor|conteor
##|##
d’|d’
amors|amors
et|et
de|de
chivaleries|chivaleries
##|##
d’|d’
aventures|aventures
de|de
cortoisies|cortoisies
##|##
et|et
de|de
largesce|largesce
et|et
d’|d’
onor|onor
##|##
or|or
fetes|fetes
pais|pais
hoiez|hoiez
segnor|segnor
