-le|-le||||||
-li|-li||||||
ausi|ausi|aussi|SIC||ADV||
ausi_qe|ausi_qe|aussi|SIC||ADV|SConj |MWEs
aut|aut1|haut|ALTUS||ADJ||Masc,Sing,Acc
aut|aut2|haut|ALTUS||ADJ||Masc,Plur,Nom
aute|aute|haut|ALTUS||ADJ||Fem,Sing
autement|autement|hautement|ALTUS||ADV||
autes|autes|haut|ALTUS||ADJ||Fem,Plur
autesse|autesse|hautece|ALTITIA||NOUN||Fem,Sing
autre|autre10|autre|ALTER||PRON||Ind,Neut,Sing,Acc
autre|autre4|autre|ALTER||DET||Ind,Fem,Sing
autre|autre5|autre|ALTER||DET||Ind,Fem,Plur
autrement|autrement|autrement|ALTER||ADV||
autres|autres|autre|ALTER||DET||Ind,Masc,Plur,Nom
autres|autres1|autre|ALTER||DET||Ind,Masc,Plur,Acc
autres|autres5|autre|ALTER||PRON||Ind,Masc,Plur,Acc
aval|aval|aval|VALLIS||ADV||Loc
avant|avant|avant|ABANTE||ADV||
avec|avec|avuec|AB HOC||ADP||
avendra|avendra|avenir|ADVENIRE||VERB||Fin,Ind,Fut,Intr,3,Sing
avenir|avenir|avenir|ADVENIRE||VERB||Ind,Inf,Pres,Intr
aventure|aventure|aventure|*ADVENTURA||NOUN||Fem,Sing
avenu|avenu|avenir|ADVENIRE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs
avenues|avenues|avenir|ADVENIRE||VERB|compTens|Ind,Part,Past,Plur,Fem,MWEs
avient|avient|avenir|ADVENIRE||VERB||Fin,Ind,Pres,Intr,3,Sing
avions|avions|avoir|HABERE||VERB||Fin,Ind,Imp,Act,Trans,1,Plur
avironee|avironee|avironer|VIBRARE||VERB||Ind,Part,Past,Plur,Fem
avis|avis|avis|VISUS1||NOUN||Masc,Sing,Nom
avoient|avoient|avoir|HABERE||VERB||Fin,Ind,Imp,Act,Trans,3,Plur
avoient|avoient1|avoir|HABERE||VERB|auxTens|Fin,Ind,Imp,3,Plur,MWEs
avoir|avoir|avoir|HABERE||VERB||Ind,Inf,Pres,Act,Trans
avoit|avoit|avoir|HABERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing
avoit|avoit1|avoir|HABERE||VERB||Fin,Ind,Imp,Intr,3,Sing
avoit|avoit2|avoir|HABERE||VERB|auxTens|Fin,Ind,Imp,3,Sing,MWEs
avra|avra|avoir|HABERE||VERB||Fin,Ind,Fut,Act,Trans,3,Sing
avra|avra1|avoir|HABERE||VERB|auxTens|Fin,Ind,Fut,3,Sing,MWEs
avrais|avrais|avoir|HABERE||VERB|auxTens|Fin,Ind,Fut,2,Sing,MWEs
avras|avras|avoir|HABERE||VERB||Fin,Ind,Fut,Act,Trans,2,Sing
avras|avras1|avoir|HABERE||VERB|auxTens|Fin,Ind,Fut,2,Sing,MWEs
avront|avront1|avoir|HABERE||VERB|auxTens|Fin,Ind,Fut,3,Plur,MWEs
avrés|avrés|avoir|HABERE||VERB|auxTens|Fin,Ind,Fut,2,Plur,MWEs
avés|avés|avoir|HABERE||VERB|auxTens|Fin,Ind,Pres,2,Plur,MWEs
aïéx|aïéx|avoir|HABERE||VERB|auxTens|Fin,Sub,Pres,2,Plur,MWEs
bachelier|bachelier2|bacheler|*BACCALARIS||NOUN||Masc,Plur,Nom
bacheliers|bacheliers2|bacheler|*BACCALARIS||NOUN||Masc,Plur,Nom
baigna|baigna|baignier|BALNEARE||VERB||Fin,Ind,Past,Rfl,3,Sing
bailla|bailla|baillier|BAJULARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing
baillirent|baillirent|baillier|BAJULARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur
baillé|baillé1|baillier|BAJULARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs
bains|bains|bain|BALNEUM||NOUN||Masc,Sing,Nom
baisa|baisa|baisier|BASIARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing
baisast|baisast|baisier|BASIARE||VERB||Fin,Sub,Pres,Act,Trans,3,Sing
baiserent|baiserent|baisier|BASIARE||VERB||Fin,Ind,Past,Rfl,3,Plur
barons|barons2|baron|*BARO||NOUN||Masc,Plur,Nom
barons|barons3|baron|*BARO||NOUN||Masc,Plur,Acc
baset|baset|basset|BASSUS||ADJ|Adv|Masc,Sing,Nom
bataille|bataille|bataille|BATTUALIA||NOUN||Fem,Sing
batel|batel1|batel2|BAT||NOUN||Masc,Sing,Acc
batus|batus|batre|BATTUERE||VERB|Adj|Ind,Part,Past,Sing,Masc
beisoins|beisoins|besoing|*SUNNI||NOUN||Masc,Sing,Nom
bel|bel|bel|BELLUS||ADJ||Masc,Sing,Nom
bel|bel1|bel|BELLUS||ADJ||Masc,Sing,Acc
bel|bel2|bel|BELLUS||ADJ||Neut,Sing,Nom
bel|bel8|bel|BELLUS||ADV||Man
belle|belle|bel|BELLUS||ADJ||Fem,Sing
belle|belle1|bel|BELLUS||ADJ||Fem,Plur
bellement|bellement|belement|BELLUS||ADV||Man
belles|belles|bel|BELLUS||ADJ||Fem,Plur
besoigne|besoigne|besoigne|*SUNNI||NOUN||Fem,Sing
biau|biau|bel|BELLUS||ADJ||Masc,Sing,Nom
biau|biau2|bel|BELLUS||ADJ||Masc,Plur,Nom
biaus|biaus|bel|BELLUS||ADJ||Masc,Sing,Nom
biauté|biauté|biauté|BELLUS||NOUN||Fem,Sing
biaux|biaux|bel|BELLUS||ADJ||Masc,Sing,Nom
bien|bien|bien2|BENE||NOUN||Masc,Sing,Nom
bien|bien1|bien2|BENE||NOUN||Masc,Sing,Acc
bien|bien3|bien2|BENE||NOUN||Masc,Plur,Acc
bien|bien4|bien2|BENE||ADV||Man
blanc|blanc1|blanc|*BLANK||ADJ||Masc,Sing,Acc
blanche|blanche|blanc|*BLANK||ADJ||Fem,Plur
blanches|blanches|blanc|*BLANK||ADJ||Fem,Plur
blant|blant|brant1|BRAND1||NOUN||Masc,Sing,Acc
blasmee|blasmee|blasmer|BLASPHEMARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs
blasmés|blasmés|blasmer|BLASPHEMARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs
bliaut|bliaut|blïaut|||NOUN||Masc,Sing,Acc
blondes|blondes|blont|*BLUNðA-||ADJ||Fem,Plur
boche|boche|boche|BUCCA||NOUN||Fem,Sing
bon|bon1|bon|BONUS||ADJ||Masc,Sing,Acc
bone|bone|bon|BONUS||ADJ||Fem,Sing
bonté|bonté|bonté|BONITAS||NOUN||Fem,Sing
bordés|bordés|border1|*BORD||VERB|Adj|Ind,Part,Past,Plur,Masc
borgiois|borgiois|borjois|*BURG-||NOUN||Masc,Plur,Acc
bouche|bouche|boche|BUCCA||NOUN||Fem,Sing
boues|boues||||||
brachet|brachet|brachet|*BRAKKO||NOUN||Masc,Plur,Acc
bras|bras|braz|BRACHIUM||PROPN||Masc,Sing,Acc
bras|bras1|braz|BRACHIUM||NOUN||Masc,Plur,Acc
brief|brief|brief|BREVIS||ADJ||Masc,Plur,Acc
buef|buef1|buef|BOS||NOUN||Masc,Sing,Acc
buef|buef2|buef|BOS||NOUN||Masc,Plur,Nom
buef|buef3|buef|BOS||NOUN||Masc,Plur,Acc
bues|bues2|buef|BOS||NOUN||Masc,Plur,Nom
bues|bues3|buef|BOS||NOUN||Masc,Plur,Acc
c|c|cent|CENTUM||NUM||Card
ca|ca|suen|SUUS||DET||Poss,Fem,Sing
car|car|car|QUARE||SCONJ||
ce|ce|ce1|HOC||PRON||Dem,Neut,Sing,Nom
ce|ce1|ce1|HOC||PRON||Dem,Neut,Sing,Acc
ce|ce2|se|SI||SCONJ||
ce_qe|ce_qe|ce1|HOC||PRON|SConj |Dem,Neut,Sing,MWEs
ce_q’|ce_q’|ce1|HOC||PRON|SConj |Dem,Neut,Sing,MWEs
cele|cele|cel|ILLE||DET||Dem,Fem,Sing
celeement|celeement|celeement|CELARE||ADV||Man
celer|celer|celer|CELARE||VERB||Ind,Inf,Pres,Act,Trans
celle|celle|cel|ILLE||PRON||Dem,Fem,Sing
celonc|celonc|selonc|SECUNDUS||ADP||
cels|cels|cel|ILLE||PRON||Dem,Masc,Plur,Nom
cels|cels1|cel|ILLE||PRON||Dem,Masc,Plur,Acc
celui|celui|cel|ILLE||DET||Dem,Masc,Sing,Nom
celui|celui1|cel|ILLE||DET||Dem,Masc,Sing,Acc
celui|celui2|cel|ILLE||PRON||Dem,Masc,Sing,Nom
cercle|cercle|cercle|CIRCULUS||NOUN||Masc,Sing,Nom
cert|cert|cert|CERTUS||ADJ|Adv|Neut,Sing
certaine|certaine|certain|CERTUS||ADJ||Fem,Sing
certainement|certainement|certainement|CERTUS||ADV||
certes|certes|certes|CERTUS||ADV||
ces|ces|ce2|ISTE||DET||Dem,Masc,Plur,Nom
ces|ces1|ce2|ISTE||DET||Dem,Masc,Plur,Acc
ces|ces2|ce2|ISTE||DET||Dem,Fem,Plur
cest|cest|cest|ISTE||DET||Dem,Fem,Sing
ceste|ceste1|cest|ISTE||DET||Dem,Fem,Sing
cestui|cestui2|cest|ISTE||DET||Dem,Masc,Sing,Nom
cestui|cestui3|cest|ISTE||DET||Dem,Masc,Sing,Acc
chabre|chabre|chambre1|CAMERA||NOUN||Fem,Sing
chaille|chaille|chaloir|CALERE||VERB||Fin,Sub,Pres,Intr,3,Sing
chambre|chambre|chambre1|CAMERA||NOUN||Fem,Sing
chanberlene|chanberlene|chamberlenc|KAMERLING||NOUN||Masc,Sing,Acc
chanbre|chanbre|chambre1|CAMERA||NOUN||Fem,Sing
chanton|chanton|chanter|CANTARE||VERB||Fin,Ind,Pres,Intr,3,Plur
chasast|chasast|chacier|*CAPTIARE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing
chascun|chascun|chascun|CATA||DET||Ind,Masc,Sing,Acc
chaser|chaser|chacier|*CAPTIARE||VERB||Ind,Inf,Pres,Act,Trans
chastiement|chastiement|chastïement|CASTIGARE||NOUN||Masc,Sing,Acc
chastierois|chastierois|chastiier|CASTIGARE||VERB||Fin,Ind,Fut,Rfl,2,Sing
chausa|chausa| chaucier1|CALCEARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing
chemise|chemise|chemise|CAMISIA||NOUN||Fem,Sing
cherement|cherement|chierement|CARUS||ADV||Man
cheri|cheri|chierir|CARUS||VERB||Fin,Ind,Past,Act,Trans,3,Sing
cherie|cherie|chierir|CARUS||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs
cherir|cherir|chierir|CARUS||VERB||Ind,Inf,Pres,Act,Trans
chersant|chersant|cerchier|CIRCARE||VERB||Ind,Ger,Pres,Act,Trans
cheval|cheval|cheval|CABALLUS||NOUN||Masc,Sing,Acc
chevalier|chevalier1|chevalier|CABALLARIUS||NOUN||Masc,Sing,Acc
chevaliers|chevaliers|chevalier|CABALLARIUS||NOUN||Masc,Sing,Nom
chevaliers|chevaliers1|chevalier|CABALLARIUS||NOUN||Masc,Sing,Acc
chevaliers|chevaliers2|chevalier|CABALLARIUS||NOUN||Masc,Plur,Nom
chevaliers|chevaliers3|chevalier|CABALLARIUS||NOUN||Masc,Plur,Acc
chevals|chevals|cheval|CABALLUS||NOUN||Masc,Plur,Acc
chevaucha|chevaucha|chevauchier|CABALLICARE||VERB||Fin,Ind,Past,Intr,3,Sing
chevi|chevi|chevir|CAPUT||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs
chevis|chevis|chevir|CAPUT||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs
cheüe|cheüe|chëoir|CADERE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs
chief|chief1|chief1|CAPUT||NOUN||Masc,Sing,Acc
chiere|chiere|chiere|CARA||NOUN||Fem,Sing
chiere|chiere1|chier|CARUS||ADJ||Fem,Sing
chierement|chierement|chierement|CARUS||ADV||Man
choucha|choucha|couchier|COLLOCARE||VERB||Fin,Ind,Past,Rfl,3,Sing
chouche|chouche|couche|COLLOCARE||NOUN||Fem,Sing
