trastuit|trastuit
le|le
mont|mont
,|,
##|##
de|de
laquel|laquel
flor|flor
silesauit|silesauit
##|##
que|que
romadanaple|romadanaple
conquit|conquit
##|##
dont|dont
alixandres|alixandres
fu|fu
engendréz|engendréz
##|##
que|que
toz|toz
jors|jors
sera|sera
renoméz|renoméz
.|.
##|##
risus|risus
quevauque|quevauque
et|et
sa|sa
gent|gent
##|##
si|si
nen|nen
aloit|aloit
mie|mie
lent|lent
.|.
##|##
par|par
mi|mi
le|le
val|val
de|de
bri|bri
paserent|paserent
##|##
et|et
un|un
sol|sol
soir|soir
i|i
sejornerent|sejornerent
.|.
##|##
il|il
ont|ont
la|la
val|val
de|de
bri|bri
passé|passé
,|,
##|##
en|en
bolgrie|bolgrie
sont|sont
entré|entré
;|;
##|##
lai|lai
troverent|troverent
le|le
gens|gens
sauvages|sauvages
,|,
##|##
les|les
vaus|vaus
parfont|parfont
et|et
li|li
buscages|buscages
.|.
##|##
tant|tant
ont|ont
chevaucié|chevaucié
par|par
vertu|vertu
##|##
que|que
a|a
le|le
scope|scope
sont|sont
venu|venu
.|.
##|##
li|li
escopes|escopes
est|est
en|en
bolgrie|bolgrie
,|,
##|##
citéz|citéz
est|est
de|de
grant|grant
seignorie|seignorie
,|,
##|##
en|en
bolgrie|bolgrie
ne|ne
n’|n’
ot|ot
meillor|meillor
.|.
##|##
trois|trois
jors|jors
i|i
furent|furent
a|a
sejor|sejor
.|.
##|##
quant|quant
il|il
orent|orent
un|un
jor|jor
esté|esté
##|##
li|li
povre|povre
perduz|perduz
a|a
parlé|parlé
.|.
##|##
seignor|seignor
,|,
einsi|einsi
com|com
vos|vos
devis|devis
,|,
##|##
le|le
povre|povre
perdu|perdu
ot|ot
enpris|enpris
##|##
sol|sol
e|e
sol|sol
escarjement|escarjement
##|##
a|a
son|son
ostel|ostel
un|un
parlement|parlement
.|.
##|##
a|a
le|le
scope|scope
fu|fu
en|en
bolgrie|bolgrie
.|.
##|##
si|si
parla|parla
a|a
quaqopedie|quaqopedie
:|:
##|##
«|«
mestre|mestre
,|,
fet|fet
li|li
povre|povre
perduz|perduz
,|,
##|##
je|je
sui|sui
en|en
cest|cest
païs|païs
venuz|venuz
,|,
##|##
non|non
ai|ai
ami|ami
fors|fors
vos|vos
,|,
et|et
moi|moi
##|##
por|por
fous|fous
son|son
tenu|tenu
,|,
bien|bien
le|le
voi|voi
.|.
##|##
se|se
ma|ma
folie|folie
sanz|sanz
avoir|avoir
##|##
pooie|pooie
torner|torner
a|a
savoir|savoir
##|##
a|a
gregnor|gregnor
los|los
seroit|seroit
tenu|tenu
##|##
de|de
ceus|ceus
que|que
m’|m’
ont|ont
povre|povre
veü|veü
.|.
##|##
cist|cist
chivalier|chivalier
seront|seront
a|a
moi|moi
.|.
##|##
a|a
la|la
cort|cort
felipon|felipon
le|le
roi|roi
,|,
##|##
por|por
emender|emender
et|et
por|por
livrer|livrer
##|##
et|et
por|por
vestir|vestir
et|et
por|por
doner|doner
,|,
##|##
aler|aler
vos|vos
en|en
convient|convient
premier|premier
.|.
##|##
feites|feites
l’|l’
ostel|ostel
apareillier|apareillier
.|.
##|##
au|au
princes|princes
l’|l’
oï|oï
ersoir|ersoir
dire|dire
,|,
##|##
que|que
de|de
toz|toz
les|les
autres|autres
est|est
sire|sire
,|,
##|##
que|que
il|il
sejorneroit|sejorneroit
encor|encor
##|##
encoi|encoi
et|et
demain|demain
tote|tote
jor|jor
.|.
##|##
au|au
princes|princes
queréz|queréz
a|a
vestir|vestir
,|,
##|##
il|il
ne|ne
nos|nos
laira|laira
pas|pas
failir|failir
,|,
##|##
et|et
despense|despense
li|li
demandéz|demandéz
.|.
##|##
encor|encor
est|est
bien|bien
loing|loing
la|la
citéz|citéz
,|,
##|##
bien|bien
i|i
poit|poit
avoir|avoir
a|a
droiture|droiture
##|##
grant|grant
.|.
vii|vii
.|.
jornees|jornees
d’|d’
eraüre|eraüre
.|.
##|##
et|et
vos|vos
menréz|menréz
mon|mon
palefroi|palefroi
,|,
##|##
l’|l’
anel|anel
porterois|porterois
de|de
mon|mon
doi|doi
.|.
##|##
biau|biau
mestre|mestre
,|,
l’|l’
anel|anel
bien|bien
gardéz|gardéz
,|,
##|##
le|le
piere|piere
vaut|vaut
d’|d’
avoir|avoir
asséz|asséz
:|:
##|##
nuls|nuls
hom|hom
ne|ne
la|la
pora|pora
veoir|veoir
##|##
que|que
ne|ne
face|face
vestre|vestre
voloir|voloir
;|;
##|##
mestre|mestre
,|,
cil|cil
que|que
l’|l’
anel|anel
vera|vera
##|##
de|de
son|son
pooir|pooir
vos|vos
servira|servira
.|.
##|##
or|or
penséz|penséz
de|de
lever|lever
maitin|maitin
##|##
et|et
si|si
vos|vos
metéz|metéz
e•l|e•l
chamin|chamin
.|.
##|##
quant|quant
a|a
filepoble|filepoble
venrois|venrois
,|,
##|##
queréz|queréz
li|li
plus|plus
riche|riche
borzois|borzois
,|,
##|##
dites|dites
li|li
que|que
li|li
povres|povres
perduz|perduz
##|##
li|li
mande|mande
amor|amor
et|et
saluz|saluz
##|##
et|et
qui|qui
li|li
donra|donra
d’|d’
avoir|avoir
##|##
mais|mais
que|que
il|il
n’|n’
en|en
voroit|voroit
avoir|avoir
.|.
##|##
et|et
se|se
vos|vos
vealt|vealt
erbergier|erbergier
##|##
faites|faites
l’|l’
ostel|ostel
apareillier|apareillier
,|,
##|##
le|le
pein|pein
et|et
le|le
vin|vin
et|et
le|le
blé|blé
##|##
que|que
troverois|troverois
en|en
la|la
cité|cité
##|##
et|et
la|la
charn|charn
faites|faites
aquater|aquater
##|##
que|que
puise|puise
largement|largement
livrer|livrer
.|.
##|##
