chevalier|chevalier|chevalier|CABALLARIUS||NOUN||Masc,Sing,Nom|v
chouse|chouse|chose|CAUSA||NOUN||Fem,Sing|g
ci|ci|ci|HIC||ADV|||v
cité|cité|cité|CIVITAS||NOUN||Fem,Sing|v
clerc|clerc|clerc|CLERICUS||NOUN||Masc,Sing,Nom|g
clergie|clergie|clergie|CLERICUS||NOUN||Fem,Sing|g
clers|clers|clerc|CLERICUS||NOUN||Masc,Plur,Acc|g
comencement|comencement|comencement|COMINITIARE||NOUN||Masc,Sing,Acc|g
coment|coment|coment|QUOMODO||ADV||Int|v
comme|comme|come|QUOMODO||ADV|||g
commencement|commencement|comencement|COMINITIARE||NOUN||Masc,Sing,Acc|g
conbatant|conbatant|combatre|COMBATTUERE||VERB||Ind,Ger,Pres,Intr|g
conbatre|conbatre|combatre|COMBATTUERE||VERB||Ind,Inf,Pres,Intr|g
conneüe|conneüe|conoistre|COGNOSCERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
conquere|conquere|conquérir|CONQUIRERE||VERB||Ind,Inf,Pres,Act,Trans|g
contés|contés|conter|COMPUTARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|v
cornelius|cornelius|Cornelius|||PROPN||Masc,Sing,Nom|g
cors|cors|cors1|CORPUS||NOUN||Masc,Sing,Acc|v
creüz|creüz|croire|CREDERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g
croire|croire|croire|CREDERE||VERB||Ind,Inf,Pres,Intr|g
c’|c’|se|SI||SCONJ|||g
daire|daire|Daires|||PROPN||Masc,Sing,Nom|v
danner|danner|damner|DAMNARE||VERB||Ind,Inf,Pres,Act,Trans|g
de|de|de|DE||ADP|||v
de_denz|de_denz|dedans|DEINTUS||ADP|||v
de_la|de_la|de|DE||ADP||PrepArt|v
dedenz|dedenz|dedans|DEINTUS||ADP|||v
deesses|deesses|dieuesse|DEUS||NOUN||Fem,Plur|g
deliter|deliter|delitier|DELECTARE||VERB||Ind,Inf,Pres,Act,Trans|v
demanois|demanois|demanois|MANUS||ADV|||g
desiritee|desiritee|desireter|HEREDITARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
destrucion|destrucion|destructïon|DESTRUERE||NOUN||Fem,Sing|g
destruice|destruice|destruire|DESTRUERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
destruie|destruie|destruire|DESTRUERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
destruite|destruite|destruire|DESTRUERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|v
destrusion|destrusion|destructïon|DESTRUERE||NOUN||Fem,Sing|g
destrute|destrute|destruire|DESTRUERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
devons|devons1|devoir|DEBERE||VERB|auxMod|Fin,Ind,Pres,1,Plur|g
di|di|dire|DICERE||VERB||Fin,Ind,Pres,Intr,1,Sing|v
diex|diex|dieu|DEUS||NOUN||Masc,Plur,Acc|v
dir|dir|dire|DICERE||VERB||Ind,Inf,Pres,Intr|g
dire|dire|dire|DICERE||VERB||Ind,Inf,Pres,Intr|v
dit|dit|dire|DICERE||VERB||Fin,Ind,Pres,Intr,3,Sing|v
doit|doit|devoir|DEBERE||VERB|auxMod|Fin,Ind,Pres,3,Sing|v
dou|dou|de|DE||ADP||PrepArt|v
duree|duree|durer|DURARE||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|v
dès|dès|des2|DE EX||ADP|||g
d’|d’|de|DE||ADP|||v
e|e|et|ET||CCONJ|||v
els|els1|il|ILLE||PRON||Prs,3,Masc,Plur,Acc|g
en|en|en1|IN||ADP|||v
en|en1|en|IN||PART||Verb|g
enn|enn|en1|IN||ADP|||g
ensegner|ensegner|enseignier|*INSIGNARE||VERB||Ind,Inf,Pres,Act,Trans|g
enseigne|enseigne|enseignier|*INSIGNARE||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|g
enseignier|enseignier|enseignier|*INSIGNARE||VERB||Ind,Inf,Pres,Act,Trans|g
ensement|ensement|ensement|IPSE||ADV|||v
ensi|ensi|ainsi|SIC||ADV|||v
ensi_com|ensi_com|ainsi|SIC||ADV|Adv|MWEs|v
ensience|ensience|escïence|SCIENTIA||NOUN||Fem,Sing|g
entendent|entendent|entendre|INTENDERE||VERB||Fin,Ind,Pres,Act,Trans,3,Plur|g
entres|entres|entre2|INTER||ADP|||g
entr’|entr’|entre2|INTER||ADP|||g
es|es4|le|ILLE||DET||ArtDef,Fem,Plur|g
escrist|escrist|escrire|SCRIBERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g
escrit|escrit|escrire|SCRIBERE||VERB|Noun|Ind,Part,Past,Sing,Masc|v
esiencos|esiencos|escientos (GD)|SCIENS||ADJ||Masc,Sing,Acc|g
est|est|estre1|ESSE||VERB||Fin,Ind,Pres,Intr,3,Sing|g
est|est1|estre1|ESSE||VERB|auxCop|Fin,Ind,Pres,3,Sing|v
est|est2|estre1|ESSE||VERB|auxPass|Fin,Ind,Pres,3,Sing,MWEs|v
estoire|estoire|estoire1|HISTORIA||NOUN||Fem,Sing|v
estoit|estoit|estre1|ESSE||VERB||Fin,Ind,Imp,Intr,3,Sing|v
estoit|estoit1|estre1|ESSE||VERB|auxCop|Fin,Ind,Imp,3,Sing|v
estoit|estoit2|estre1|ESSE||VERB|auxPass|Fin,Ind,Imp,3,Sing,MWEs|v
estoit|estoit3|estre1|ESSE||VERB|auxTens|Fin,Ind,Imp,3,Sing,MWEs|v
et|et|et|ET||CCONJ|||v
euz|euz|ueil|OCULUS||NOUN||Masc,Plur,Acc|v
eüssent|eüssent|avoir|HABERE||VERB|auxTens|Fin,Sub,Imp,3,Plur,MWEs|g
eüst|eüst|avoir|HABERE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing|v
faire|faire|faire|FACERE||VERB||Ind,Inf,Pres,Act,Trans|v
fait|fait|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|v
fer|fer|faire|FACERE||VERB||Ind,Inf,Pres,Act,Intr|g
fesoit|fesoit|faire|FACERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g
fet|fet10|faire|FACERE||VERB|auxMod|Fin,Ind,Past,3,Sing,MWEs|g
fet|fet2|faire|FACERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g
firent|firent|faire|FACERE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|v
firent|firent1|faire|FACERE||VERB|auxMod|Fin,Ind,Past,3,Sing|g
follie|follie|folie2|FOLLIS||NOUN||Fem,Sing|v
fondés|fondés|fonder2|FUNDARE||VERB|Adj|Ind,Part,Past,Sing,Masc|g
fors|fors|fors1|FORAS||ADP|||v
fors|fors1|fort|FORTIS||ADJ||Masc,Sing,Nom|g
fu|fu|estre1|ESSE||VERB|auxCop|Fin,Ind,Past,3,Sing|v
fu|fu1|estre1|ESSE||VERB|auxPass|Fin,Ind,Past,3,Sing,MWEs|v
fu|fu2|estre1|ESSE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|v
fusent|fusent|estre1|ESSE||VERB|auxTens|Fin,Sub,Imp,3,Plur,MWEs|g
fust|fust|estre1|ESSE||VERB|auxCop|Fin,Ind,Past,3,Sing|g
gardee|gardee|warder|*WARDôN||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
garderoient|garderoient|warder|*WARDôN||VERB||Fin,Cnd,Pres,Act,Trans,3,Plur|g
ge|ge|je|EGO||PRON||Prs,1,Sing,Nom|g
grant|grant1|grant|GRANDIS||ADJ||Masc,Sing,Acc|v
grant|grant4|grant|GRANDIS||ADJ||Fem,Sing|v
gresois|gresois|gregois|GRAECUS||ADJ||Fem,Sing|g
gresois|gresois1|gregois|GRAECUS||ADJ|Noun|Masc,Plur,Acc|v
gresoit|gresoit|gregois|GRAECUS||ADJ||Fem,Sing|g
guerre|guerre|guerre|*WERRA||NOUN||Fem,Sing|v
haine|haine|häine| *HATJAN||NOUN||Fem,Sing|v
henor|henor|onor|HONOS||NOUN||Masc,Sing,Acc|g
ho|ho|avuec|AB HOC||ADP|||v
homes|homes|ome|HOMO||NOUN||Masc,Plur,Nom|g
homier|homier|Homère|||PROPN||Masc,Sing,Nom|g
hooit|hooit|öir|AUDIRE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g
hot|hot|avoir|HABERE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|v
hoïr|hoïr|öir|AUDIRE||VERB||Ind,Inf,Pres,Act,Trans|g
il|il|il|ILLE||PRON||Prs,3,Masc,Sing,Nom|v
il|il1|il|ILLE||PRON||Prs,3,Masc,Plur,Nom|v
isilliee|isilliee|essillier|EXILIARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
issillee|issillee|essillier|EXILIARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
je|je|je|EGO||PRON||Prs,1,Sing,Nom|v
jor|jor|jor|DIURNUM||NOUN||Masc,Sing,Acc|g
jusques|jusques|jusque| USQUE||ADP|||g
l_en|l_en|on|HOMO||PRON||Prs,3,Sing,Nom|v
la|la|le|ILLE||DET||ArtDef,Fem,Sing|v
la|la1|le|ILLE||PRON||Prs,3,Fem,Sing,Acc|v
la_quel|la_quel|quel1|QUALIS||PRON||Rel,Fem,Sing|g
latin|latin|latin|LATINUS||ADJ|Noun|Masc,Sing,Acc|g
le|le|le|ILLE||DET||ArtDef,Masc,Sing|v
le|le2|le|ILLE||DET||ArtDef,Fem,Sing|v
le|le3|le|ILLE||DET||ArtDef,Fem,Plur|v
le|le4|le|ILLE||PRON||Prs,3,Masc,Sing,Acc|v
lengue|lengue|langue1|LINGUA||NOUN||Fem,Sing|g
les|les|le|ILLE||DET||ArtDef,Masc,Plur|v
les|les2|le|ILLE||DET||ArtDef,Masc,Sing|v
lez|lez|le|ILLE||DET||ArtDef,Masc,Plur|g
leüz|leüz|lire1|LEGERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g
li|li|le|ILLE||DET||ArtDef,Masc,Sing|v
li|li2|li|ILLE||PRON||Prs,3,Masc,Sing,Acc|v
li_qel|li_qel|quel1|QUALIS||PRON||Rel,Masc,Sing,Acc|g
livre|livre|livre2|LIBER2||NOUN||Masc,Sing,Nom|g
livre|livre1|livre2|LIBER2||NOUN||Masc,Sing,Acc|g
lonc|lonc|lonc|LONGUS||ADJ||Masc,Sing,Acc|v
lor|lor|lor3|ILLE||DET||Poss,Masc,Sing,Nom|g
lor|lor1|lor3|ILLE||DET||Poss,Masc,Sing,Acc|g
lor|lor2|lor3|ILLE||DET||Poss,Fem,Sing|v
lu|lu|le|ILLE||DET||ArtDef,Masc,Sing|v
l’|l’|le|ILLE||DET||ArtDef,Masc,Sing|v
l’|l’1|le|ILLE||DET||ArtDef,Fem,Sing|v
mainiere|mainiere|maniere|MANUARIUS||NOUN||Fem,Sing|v
mains|mains|main2|MANUS||NOUN||Fem,Plur|g
me|me|moi|ME||PRON||Prs,1,Sing,Acc|v
mervoilleus|mervoilleus|merveillos|MIRABILIA||ADJ||Masc,Sing,Nom|v
mes|mes|mais1|MAGIS2||CCONJ|||v
mesires|mesires|X|X||X|||g
metoit|metoit|metre2|MITTERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g
metre|metre|metre2|MITTERE||VERB||Ind,Inf,Pres,Act,Trans|v
miels|miels|mieus|MELIOR||ADV||Cmp|v
mis|mis3|metre2|MITTERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g
mist|mist|metre2|MITTERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|v
moult|moult|mout|MULTUS||ADV|||v
nasqi|nasqi|naistre|NASCI||VERB||Fin,Ind,Past,Intr,3,Sing|v
ne|ne|ne1|NON||ADV||Neg|v
nen|nen|non|NON||ADV||Neg|v
nevo|nevo|nevo|NEPOS||NOUN||Masc,Sing,Acc|v
ni|ni|ne2|NEC||CCONJ|||v
només|només|nomer|NOMINARE||VERB|compPass|Ind,Part,Past,Plur,Masc,MWEs|v
non|non|non|NON||ADV||Neg|v
nos|nos|nos|NOS||PRON||Prs,1,Plur,Nom|v
nos|nos1|nos|NOS||PRON||Prs,1,Plur,Acc|v
nos|nos2|nostre|NOSTER||DET||Poss,Masc,Plur,Nom|g
nuit|nuit|nuit|NOX||NOUN||Fem,Sing|g
nés|nés|naistre|NASCI||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g
ou|ou|o3|AUT||CCONJ|||v
par|par|par|PER||ADP|||v
parage|parage|parage|PAR||NOUN||Masc,Sing,Acc|g
pardue|pardue|perdre|PERDERE||VERB|Adj|Ind,Part,Past,Sing,Fem|g
pardus|pardus|perdre|PERDERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g
parlant|parlant|parler|PARABOLARE||VERB||Ind,Ger,Pres,Intr|v
paroule|paroule|parler|PARABOLARE||VERB||Fin,Ind,Pres,Intr,3,Sing|g
pensa|pensa|penser|PENSARE||VERB||Fin,Ind,Past,Intr,3,Sing|v
piece|piece|piece|*PETTIA||NOUN||Fem,Sing|g
poi|poi|poi|PAUCUS||ADV|||g
por|por|por2|PRO||ADP|||v
por_ce_qe|por_ce_qe|por2|PRO||ADP|SConj |MWEs|v
por_ce_q’|por_ce_q’|por2|PRO||ADP|SConj |MWEs|g
por_qoi|por_qoi|por2|PRO/QUID||ADV||Int|v
porfitable|porfitable|porfitable|PROFECTUS||ADJ||Fem,Sing|g
preu|preu|pro|PRODE||ADJ||Masc,Sing,Nom|v
pris|pris|prix|PRETIUM||NOUN||Masc,Sing,Acc|g
puissent|puissent|pöoir|POSSE||VERB|auxMod|Fin,Sub,Imp,3,Plur|g
qanqe|qanqe|cant2|QUANTUS||PRON||Ind,Neut,Sing,Acc|v
qe|qe|queque|QUID||PRON||Rel,Nom|v
qe|qe1|queque|QUID||PRON||Rel,Acc|v
qe|qe2|queque|QUID||DET||Int|v
qe|qe3|queque|QUID||SCONJ|||v
qi|qi|qui|QUI||PRON||Rel,Nom|v
qoi|qoi|coi2|QUID||PRON||Rel,Acc|v
quant|quant|cant1|QUANDO||SCONJ|||v
q’|q’|queque|QUID||PRON||Rel,Acc|v
raconte|raconte|raconter|COMPUTARE||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|v
raison|raison|raison|RATIO||NOUN||Fem,Sing|g
ramenceüs|ramenceüs|ramentevoir|MENTE HABERE||VERB|compPass|Ind,Part,Past,Plur,Masc,MWEs|g
receüs|receüs|recevoir|RECIPERE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|v
remenbrance|remenbrance|remembrance|REMEMORARI||NOUN||Fem,Sing|g
retraire|retraire|retraire|RETRAHERE||VERB||Ind,Inf,Pres,Act,Trans|g
retrova|retrova|retrover|*TROPARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g
riche|riche|riche|RîKI||ADJ||Fem,Sing|v
rienz|rienz|rien|RES||PRON||Ind,Neut,Sing,Acc|v
romanz|romanz|romanz|ROMANICE||NOUN||Masc,Sing,Acc|g
rome|rome|Rome|||PROPN||Fem,Sing|g
saje|saje|sage|SAPIDUS||ADJ||Masc,Sing,Nom|v
saje|saje1|sage|SAPIDUS||ADJ||Masc,Sing,Acc|v
sajes|sajes|sage|SAPIDUS||ADJ||Masc,Plur,Acc|g
salemon|salemon|Salomon|||PROPN||Masc,Sing,Nom|g
saluste|saluste|Saluste|||PROPN||Masc,Sing,Nom|g
savoir|savoir|savoir|SAPERE||VERB|Noun|Ind,Inf,Pres|v
savoit|savoit|savoir|SAPERE||VERB|auxMod|Fin,Ind,Imp,3,Sing|v
savroient|savroient|savoir|SAPERE||VERB||Fin,Cnd,Pres,Act,Trans,3,Plur|g
scoile|scoile|escole1|SCHOLA||NOUN||Fem,Sing|g
se|se|soi|SE||PRON||Prs,3,Sing,Acc|v
se|se1|soi|SE||PRON||Prs,3,Plur,Acc|g
selonc_ce_qe|selonc_ce_qe|selonc|SECUNDUS||ADP|SConj |MWEs|g
sen|sen|sens|SENSUS||NOUN||Masc,Sing,Acc|g
senz|senz|sens|SENSUS||NOUN||Masc,Sing,Nom|g
senz|senz1|sens|SENSUS||NOUN||Masc,Sing,Acc|v
sept|sept|set|SEPTEM||NUM||Card|g
seroit|seroit|estre1|ESSE||VERB|auxPass|Fin,Cnd,Pres,3,Sing,MWEs|v
seroit|seroit1|estre1|ESSE||VERB|auxCop|Fin,Cnd,Pres,3,Sing|g
seront|seront|estre1|ESSE||VERB|auxPass|Fin,Ind,Fut,3,Plur,MWEs|g
sez|sez|suen|SUUS||DET||Poss,Masc,Plur,Acc|g
seü|seü|savoir|SAPERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g
seüe|seüe|savoir|SAPERE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|v
si|si|si|SIC||ADV|||v
siege|siege|siege|SEDICARE||NOUN||Masc,Sing,Acc|g
siegue|siegue|siege|SEDICARE||NOUN||Masc,Sing,Nom|g
sien|sien|suen|SUUS||DET||Poss,Masc,Sing,Acc|g
son|son|suen|SUUS||DET||Poss,Masc,Sing,Nom|v
son|son1|suen|SUUS||DET||Poss,Masc,Sing,Acc|v
stoire|stoire|estoire1|HISTORIA||NOUN||Fem,Sing|g
tenoit|tenoit|tenir1|TENERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g
tenz|tenz|tens|TEMPS1||NOUN||Masc,Sing,Acc|v
teü|teü|taire|TACERE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|g
tornee|tornee|tonrner|TORNARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g
tot_ce|tot_ce|tot|TOTUS||PRON|Pron|Ind,Neut,Sing,Nom,MWEs|v
tot_ce_qe|tot_ce_qe|tot|TOTUS||DET|SConj |Ind,Neut,Sing,MWEs|v
traitai|traitai|traitier|TRACTARE||VERB||Fin,Ind,Past,Intr,3,Sing|g
travaillier|travaillier|travaillier|*TRIPALIARE||VERB||Ind,Inf,Pres,Act,Trans|g
trevant|trevant|trever (GD)|*TREUWA||VERB||Ind,Part,Pres,Intr|g
troie|troie|Troie|||PROPN||Fem,Sing|v
troien|troien|troyen|TROJANUS||ADJ|Noun|Masc,Sing,Nom|g
troienz|troienz|troyen|TROJANUS||ADJ||Masc,Sing,Nom|g
troienz|troienz1|troyen|TROJANUS||ADJ|Noun|Masc,Plur,Acc|g
trover|trover|trover|*TROPARE||VERB||Ind,Inf,Pres,Act,Trans|v
troverent|troverent|trover|*TROPARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|v
trovés|trovés|trover|*TROPARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|v
trè_sage|trè_sage|sage|SAPIDUS||ADJ||Masc,Sing,Nom,Abs|g
un|un|un|UNUS||DET||ArtIndef,Masc,Sing|v
un|un2|un|UNUS||PRON||Ind,Masc,Sing,Nom|g
une|une|un|UNUS||DET||ArtIndef,Fem,Sing|v
vaillans|vaillans|valoir|VALERE||VERB|Adj|Ind,Part,Pres|g
vaillant|vaillant|valoir|VALERE||VERB|Adj|Ind,Part,Pres|v
veoit|veoit|vëoir|VIDERE||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g
veraie|veraie|verai|*VERACUS||ADJ||Fem,Sing|g
veraiement|veraiement|veraiement|*VERACUS||ADV||Man|v
verité|verité|verité|VERITAS||NOUN||Fem,Sing|v
veü|veü|vëoir|VIDERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|v
vint|vint|venir|VENIRE||VERB||Fin,Ind,Past,Intr,3,Sing|g
vit|vit|vëoir|VIDERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|v
vivoit|vivoit|vivre1|VIVERE||VERB||Fin,Ind,Imp,Intr,3,Sing|v
vivroient|vivroient|vivre1|VIVERE||VERB||Fin,Cnd,Pres,Intr,3,Plur|g
voill|voill|voloir|VELLE||VERB|auxMod|Fin,Ind,Pres,1,Sing|g
volt|volt|voloir|VELLE||VERB|auxMod|Fin,Ind,Past,3,Sing|g
vos|vos|vos|VOS||PRON||Prs,2,Plur,Acc|v
vostrent|vostrent|voloir|VELLE||VERB|auxMod|Fin,Ind,Past,3,Plur|g
à|à|a3|AD||ADP|||v
à_la|à_la|a3|AD||ADP||PrepArt|v
afaire|afaire|afaire|FACERE||NOUN||Masc,Sing,Nom|g
ai|ai|avoir|HABERE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|v
amonest|amonest|amonester|*ADMONESTARE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g
ans|ans|an|ANNUS||NOUN||Masc,Plur,Nom|v
anz|anz|?||||||
aportés|aportés|?||||||
armaire|armaire|?||||||
aut|aut|haut|ALTUS||ADJ||Masc,Sing,Nom|g
autre|autre|?||||||
autres|autres|autre|ALTER||DET||Ind,Masc,Plur,Nom|v
bien|bien|bien2|BENE||NOUN||Masc,Sing,Nom|v
ceste|ceste|?||||||
cestui|cestui|?||||||
devons|devons|?||||||
els|els|il|ILLE||PRON||Prs,3,Masc,Plur,Nom|v
es|es|?||||||
fet|fet|faire|FACERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|v
fet|fet|?||||||
grant|grant|grant|GRANDIS||ADJ||Masc,Sing,Nom|v
grant|grant|?||||||
mis|mis|metre2|MITTERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|v
a|a|avoir|HABERE||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|v
a|a1|avoir|HABERE||VERB||Fin,Ind,Pres,Intr,3,Sing|g
a|a2|avoir|HABERE||VERB|auxTens|Fin,Ind,Pres,3,Sing,MWEs|g
aasier|aasier|aaisier|ADJACENS||VERB||Ind,Inf,Pres,Act,Trans|v
abandona|abandona|abandoner|*BAN||VERB||Fin,Ind,Past,Act,Trans,3,Sing|v
abandonance|abandonance|abondance|ABUNDANTIA||NOUN||Fem,Sing|v
abandonee|abandonee|abandoner|*BAN||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|v
abandoneement|abandoneement|abandoneement|*BAN||ADV||Man|v
abandonner|abandonner|abandoner|*BAN||VERB||Ind,Inf,Pres,Act,Trans|v
achater|achater|achater|*ACCAPTARE||VERB||Ind,Inf,Pres,Act,Trans|v
achever|achever|achever|CAPUT||VERB||Ind,Inf,Pres,Act,Trans|v
acier|acier1|acier|ACIARIUM||NOUN||Masc,Sing,Acc|v
acoilli|acoilli|acoillir|*ACCOLLIGERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g
acollee|acollee|acoler|COLLUM||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|v
aconplies|aconplies|acomplir|COMPLERE||VERB|compTens|Ind,Part,Past,Plur,Fem,MWEs|v
aconplir|aconplir|acomplir|COMPLERE||VERB||Ind,Inf,Pres,Act,Trans|v
aconplis|aconplis|acomplir|COMPLERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|v
aconplis|aconplis1|acomplir|COMPLERE||VERB|compTens|Ind,Part,Past,Plur,Masc,MWEs|v
aconta|aconta|aconter|COMPUTARE||VERB||Fin,Ind,Past,Rfl,3,Sing|v
acontast|acontast|aconter|COMPUTARE||VERB||Fin,Sub,Imp,Rfl,3,Sing|v
acontés|acontés|aconter|COMPUTARE||VERB||Fin,Ind,Pres,Rfl,2,Plur|v
acoula|acoula|acoler|COLLUM||VERB||Fin,Ind,Past,Act,Trans,3,Sing|v
acoullerent|acoullerent|acoler|COLLUM||VERB||Fin,Ind,Past,Rfl,3,Plur|v
acreïsiment|acreïsiment1|acroissement|CRESCERE||NOUN||Masc,Sing,Acc|v
adoubés|adoubés|adober|DUBBAN||VERB||Ind,Part,Past,Sing,Masc|v
afer|afer|afaire|FACERE||NOUN||Masc,Sing,Nom|v
afer|afer1|afaire|FACERE||NOUN||Masc,Sing,Acc|g
afi|afi|afier|*FIDARE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|v
afier|afier|afier|*FIDARE||VERB||Ind,Inf,Pres,Act,Trans|v
afubla|afubla|afubler|*AFFIBULARE||VERB||Fin,Ind,Past,Rfl,3,Sing|v
agusiéz|agusiéz|aguisier|*ACUTIARE||VERB|Adj|Ind,Part,Past,Sing,Masc|v
