coment|coment
li|li
roi|roi
pelleus|pelleus
prist|prist
haine|haine
et|et
fellonie|fellonie
contre|contre
son|son1
nevo|nevo
jason|jason1
et|et
coment|coment
il|il
pensa|pensa
de|de
lui|lui
hocire|hocire
.|.
or|or
dit|dit
li|li
contes|contes
et|et
la|la
veraie|veraie
estoire|estoire
de|de
daire|daire1
le|le6
nos|nos1
tesmoigne|tesmoigne
qe|qe3
pelleus|pelleus
fu|fu
un|un
riche|riche2
roi|roi
saje|saje
et|et
cortois|cortois
et|et
vaillant|vaillant
.|.
celui|celui
pelleus|pelleus
tenoit|tenoit
mult|mult
grant|grant4
partie|partie
de|de
grese|grese
desous|desous
sa|sa
seignorie|seignorie
;|;
son|son1
reigne|reigne
tenoit|tenoit
il|il
quitement|quitement
et|et
en|en
pais|pais
et|et
loiaument|loiaument
.|.
celui|celui
pelleus|pelleus
avoit|avoit
un|un
sien|sien
frere|frere
en_la|en_la
cité|cité
de|de
penolope|penolope
dou_qel|dou_qel
l’|l’1
estoire|estoire
ne|ne
nos|nos1
raconte|raconte
qel|qel
estoit|estoit
sa|sa
seignorie|seignorie
ne|ne
c’|c’
il|il
estoit|estoit
conte|conte
qel|qel1
esto|esto
estoie|estoie
duc|duc
.|.
de|de
celui|celui1
frere|frere
pelleus|pelleus1
nasqi|nasqi
un|un
fiz|fiz
qi|qi
estoit|estoit1
mult|mult
biau|biau
damoisel|damoisel
et|et
vaillant|vaillant
car|car
de|de
sa|sa
enfante|enfante
comenca|comenca
il|il
à|à
sormonter|sormonter
tot|tot1
les|les
damoiseles|damoiseles
de|de
son|son1
païs|païs
neis|neis
tos|tos1
cels|cels1
dou|dou
monde|monde1
car|car
il|il
estoit|estoit1
mult|mult
vaillant|vaillant
et|et
preuz|preuz
et|et
saje|saje
.|.
celui|celui
jason|jason
estoit|estoit3
tant|tant
montés|montés
de|de
sa|sa
enfante|enfante
par|par
sa|sa
vallor|vallor
et|et
par|par
sa|sa
proësse|proësse
car|car
son|son
nom|nom
estoit|estoit2
coneü|coneü
et|et
redoutés|redoutés
par|par
maintes|maintes3
terres|terres
et|et
son|son
afer|afer
aloit|aloit2
chascun|chascun
jor|jor
multipliant|multipliant
plus_et_plus|plus_et_plus
.|.
et|et
quant|quant
pelleus|pelleus
vit|vit
que|que
jason|jason
aloit|aloit2
ensi|ensi
fesans|fesans
et|et
qe|qe3
chascun|chascun
jor|jor
multiplioit|multiplioit
plus_et_plus|plus_et_plus
,|,
il|il
pensa|pensa
à|à
soi|soi
meïsmes|meïsmes1
qe|qe3
,|,
c’|c’
il|il
vivoit|vivoit
longuement|longuement
,|,
il|il
le|le4
poroit|poroit
desiriter|desiriter
et|et
chaser|chaser
fors|fors
de|de
sa|sa
terre|terre
et|et
de|de
son|son1
reigne|reigne
à_ce_q’|à_ce_q’
il|il
estoit|estoit2
mult|mult
amés|amés2
de|de
tot|tot1
les|les
aus|aus1
barons|barons3
de|de
son|son1
reigne|reigne
por|por
sa|sa
valor|valor
et|et
por|por
sa|sa
bonté|bonté
.|.
à|à
ce|ce1
pensoit|pensoit
li|li
roi|roi
qe|qe
mult|mult
grant|grant4
paor|paor
avoit|avoit
de|de
son|son1
nevo|nevo
qi|qi
ne|ne
le|le4
chasast|chasast
for|for
de|de
sa|sa
terre|terre
,|,
car|car
il|il
connoisoit|connoisoit
qe|qe3
fere|fere
le|le6
peüst|peüst
asés|asés
legierement|legierement
c’|c’
il|il
de|de
te|te
se|se
voloit|voloit1
entremetre|entremetre
.|.
et|et
por|por
ceste|ceste1
grant|grant4
paor|paor
prist|prist
il|il
haine|haine
et|et
fellonie|fellonie
à|à
lui|lui
,|,
si|si
pensoit|pensoit
tot|tot3
jor|jor
coment|coment
il|il
peüst|peüst
envoier|envoier
en|en
male|male
voie|voie
son|son1
nevo|nevo
;|;
asé|asé
s’|s’
engignoit|engignoit
il|il
tot|tot3
jor|jor
.|.
ja|ja
fust|fust1
ce_q’|ce_q’
il|il
ne|ne
fesoit|fesoit
nuls|nuls1
senblant|senblant
.|.
coment|coment
pelleus|pelleus
pensa|pensa
de|de
mander|mander
jason|jason1
au|au
colcos|colcos
la|la
toison|toison
dou|dou
monton|monton1
querre|querre
.|.
en|en
celui|celui1
tenz|tenz
,|,
celonc|celonc
ce_qe|ce_qe
l’|l’1
estoire|estoire
nos|nos1
raconte|raconte
,|,
avoit|avoit1
en|en
l’|l’1
isle|isle
dou|dou
colcos|colcos
un|un
monton|monton
le_qel|le_qel
avoit|avoit
la|la
toison|toison
d’|d’
or|or1
.|.
si|si
estoit|estoit
celui|celui
monton|monton
de|de
tel|tel6
vertu|vertu
qe|qe3
nuls|nuls3
ne|ne
le|le4
poit|poit
prendre|prendre
ni|ni
avoir|avoir
ni|ni
por|por
senz|senz1
ni|ni
por|por
hor|hor1
ni|ni
por|por
argent|argent
,|,
car|car
il|il
estoit|estoit2
del|del
guise|guise
gardés|gardés
q’|q’1
il|il
n’|n’
i|i
alast|alast
ja|ja
nul|nul
home|home
vivant|vivant
por|por
prer|prer
-le|-le
q’|q’1
il|il
ne|ne
li|li2
convenist|convenist
la|la
vie|vie
perdre|perdre
.|.
si|si
en|en2
estoit|estoit3
ja|ja
por|por
lui|lui
prendre|prendre
et|et
avoir|avoir
maintes|maintes
vaillans|vaillans
homes|homes
mors|mors
.|.
pelleus|pelleus
se|se
porpensa|porpensa
en|en
son|son1
cuor|cuor
qe|qe3
,|,
c’|c’
il|il
peüst|peüst
tan|tan
faire|faire
q’|q’1
il|il
i|i
peüst|peüst
jason|jason1
envoier|envoier
por|por
la|la
toison|toison
dou|dou
monton|monton1
qerre|qerre
,|,
adonc|adonc
seroit|seroit
il|il
delivré|delivré
de|de
lui|lui
et|et
de|de
sa|sa
paor|paor
et|et
jamés|jamés
ne|ne
li|li2
convendroit|convendroit
de|de
lui|lui
douter|douter
à_ce_q’|à_ce_q’
il|il
savoit|savoit
qe|qe3
jamés|jamés
ne|ne
repareroit|repareroit
.|.
de|de
se|se4
meïsmes|meïsmes3
.|.
ne|ne
demora|demora
mie|mie
grament|grament
qe|qe3
li|li
roi|roi
pelleus|pelleus
tint|tint
une|une
mult|mult
grant|grant4
feste|feste
de_denz|de_denz
sa|sa
cité|cité
car|car
il|il
fist|fist1
asenbler|asenbler
tos|tos1
les|les
aus|aus1
barons|barons3
de|de
sa|sa
contree|contree
et|et
de|de
son|son1
reigne|reigne
qi|qi
bien|bien4
furent|furent
plus|plus
de|de
viic|viic
.|.
à|à
cele|cele
grant|grant4
feste|feste
estoit|estoit
jason|jason
et|et
hercules|hercules
.|.
celui|celui
hercules|hercules
estoit|estoit1
mult|mult
preus|preus
et|et
vaillant|vaillant
et|et
mult|mult
très_fors|très_fors
:|:
il|il
conqist|conqist
par|par
sa|sa
force|force
et|et
par|par
sa|sa
proësse|proësse
maintes|maintes1
reignes|reignes
et|et
maintes|maintes3
regions|regions
;|;
il|il
ficha|ficha
les|les
boues|boues
qe|qe1
alixandre|alixandre
le|le
grant|grant
trova|trova
en|en
inde|inde
la|la
dereaine|dereaine
.|.
celui|celui
hercules|hercules
vainqi|vainqi
et|et
hocist|hocist
maint|maint1
jaans|jaans
par|par
son|son1
cors|cors
seulement|seulement
.|.
et|et
quant|quant
la|la
cort|cort
hot|hot
duree|duree
viii|viii
jors|jors
tot|tot4
pleniers|pleniers
,|,
li|li
roi|roi
apella|apella
jason|jason1
et|et
li|li2
dist|dist
:|:
"|"
biau|biau
nies|nies
,|,
je|je
vos|vos
aime|aime
,|,
veraiement|veraiement
le|le6
sachés|sachés
,|,
sor|sor
toutes|toutes
rienz|rienz2
vivant|vivant
et|et
faire|faire
le|le6
doi|doi1
por_ce_qe|por_ce_qe
mon|mon
nevo|nevo1
esté|esté3
et|et
por_ce_qe|por_ce_qe
vostre|vostre2
valor|valor
et|et
vostre|vostre2
proësse|proësse
le|le6
me|me
comande|comande
à|à
faire|faire
.|.
biaus|biaus
nies|nies
,|,
je|je
ne|ne
vos|vos
vuoil|vuoil
ramentovoir|ramentovoir
la|la
grant|grant4
renomee|renomee
qui|qui
vos|vos
cort|cort1
par|par
universe|universe
monde|monde1
ni|ni
ne|ne
vos|vos
vuoil|vuoil
ramentouvoir|ramentouvoir
vostre|vostre2
grant|grant4
proësses|proësses
ne|ne
vostre|vostre2
mervoilleuses|mervoilleuses
victoire|victoire
qi|qi
vos|vos
sunt|sunt
avenues|avenues
en|en
vostre|vostre1
tenz|tenz
por_ce_q’|por_ce_q’
il|il
ne|ne
seroit|seroit1
convenable|convenable
.|.
mes|mes
je|je
vos|vos
fais|fais
savoir|savoir1
qe|qe3
vos|vos1
poés|poés
henor|henor
et|et
pris|pris
conqerre|conqerre
et|et
avoir|avoir
sor|sor
tos|tos1
