envoïrent|envoïrent
par|par
toute|toute
grese|grese
à|à
lor|lor6
amis|amis3
.|.
si|si
vos|vos
di|di
qe|qe3
tos|tos7
li|li1
rois|rois1
et|et
les|les
barons|barons2
et|et
le|le1
aus|aus
princes|princes
de|de
grese|grese
furent|furent4
mult|mult
corrociez|corrociez3
de|de
la|la
honte|honte
et|et
dou|dou
damaje|damaje1
menelax|menelax
,|,
et|et
de|de
ce_qe|ce_qe
menelax|menelax1
lor|lor4
reqeroit|reqeroit1
de|de
sa|sa
honte|honte
vengier|vengier
furent|furent4
il|il1
mult|mult
joiant|joiant
.|.
si|si
vos|vos
di|di
q’|q’1
il|il
nen|nen
ot|ot2
nuls|nuls3
qi|qi
ne|ne
soufrist|soufrist
d’|d’
aler|aler
à|à
troie|troie
ho|ho
lui|lui
ho|ho
tot|tot3
son|son1
esfors|esfors
.|.
si|si
furent|furent
auqans|auqans
de|de
semons|semons
qi|qi
vindrent|vindrent
tot_maintenant|tot_maintenant
à|à
parches|parches
,|,
dou_qels|dou_qels
vos|vos
conterai|conterai
les|les
nons|nons
:|:
premierement|premierement
i|i
vint|vint
achilles|achilles
,|,
et|et
patreculus|patreculus
qe|qe
sons|sons1
conpaignons|conpaignons2
estoit|estoit1
de|de
mult|mult
grant|grant4
foi|foi
;|;
aprés|aprés1
i|i
vint|vint
li|li
roi|roi
aurialus|aurialus
et|et
diomedes|diomedes
,|,
qi|qi
mult|mult
estoit|estoit1
trés_grant|trés_grant
chevaliers|chevaliers
et|et
vaillant|vaillant
.|.
ces|ces6
que|que1
només|només1
vos|vos
ai|ai1
,|,
vindrent|vindrent
por|por
deviser|deviser
et|et
por|por
consoillier|consoillier1
et|et
por|por
ordener|ordener
coment|coment
l’|l’
afer|afer
devoit|devoit
estre|estre
mis|mis3
en|en
hovre|hovre
.|.
et|et
quant|quant
il|il1
vindrent|vindrent
à|à
parche|parche
,|,
là_où|là_où
agamenon|agamenon
estoit|estoit
et|et
nestor|nestor1
et|et
menelax|menelax1
qe|qe
de|de
l’|l’
afer|afer1
s’|s’1
entremetoient|entremetoient
,|,
il|il1
recoillirent|recoillirent1
à|à
grant|grant4
joie|joie
et|et
à|à
grant|grant1
henor|henor
.|.
et|et
quant|quant
il|il1
furent|furent1
auquant|auquant
demorés|demorés
en_luec|en_luec
,|,
il|il1
consoillerent|consoillerent
ensenbles|ensenbles
de|de
plusors|plusors1
chouses|chouses
qe|qe
à|à
lor|lor2
besoigne|besoigne
convenoient|convenoient
.|.
mes|mes
en_la_fin|en_la_fin
s’|s’1
acorderent|acorderent
il|il1
à|à
se_qe|se_qe
,|,
quant|quant
il|il1
avront|avront1
lor|lor2
gent|gent1
ajoustee|ajoustee
,|,
il|il1
vont|vont
à|à
troie|troie
vengiance|vengiance
prendre|prendre
de|de
la|la
honte|honte
q’|q’
il|il1
hont|hont
fet|fet3
à|à
menelax|menelax
de|de
sa|sa
feme|feme
.|.
adonc|adonc
esleürent|esleürent
agamenon|agamenon1
à|à
lor|lor1
enpereor|enpereor
et|et
à|à
lor|lor1
chevetaine|chevetaine1
,|,
por_ce_q’|por_ce_q’
il|il
estoit|estoit1
mult|mult
porveant|porveant
et|et
mult|mult
vaillant|vaillant
.|.
ja|ja
fust|fust1
ce_qe|ce_qe
entr’|entr’
els|els1
avoit|avoit1
de|de
plus|plus
riches|riches2
rois|rois2
mes|mes
il|il1
nen|nen
estoient|estoient
de|de
si|si
grant|grant4
porveance|porveance
nuls|nuls3
d’|d’
es|es5
com|com
agamenon|agamenon
estoit|estoit1
.|.
lor|lor3
establirent|establirent
l’|l’
aparoil|aparoil1
de|de
nes|nes1
et|et
de|de
genz|genz1
en_tel_guise_com|en_tel_guise_com
il|il2
convenoit|convenoit
à|à
fer|fer
,|,
sanz|sanz
demorance|demorance
et|et
sans|sans
delaiement|delaiement1
.|.
coment|coment
il|il1
firent|firent1
de_rechief|de_rechief
toute|toute
grese|grese
semondre|semondre
por|por
lor|lor5
letres|letres
mult|mult
ont|ont1
enprise|enprise1
l’|l’1
ovre|ovre
hardiement|hardiement
et|et
comenciee|comenciee2
cels|cels
qi|qi
à|à
parche|parche
estoient|estoient1
.|.
il|il1
firent|firent1
de_rechief|de_rechief
toute|toute
grese|grese
semondre|semondre
et|et
reqerre|reqerre
car|car
il|il1
ne|ne
voloient|voloient2
qe|qe3
nuls|nuls3
remansist|remansist
qi|qi
aider|aider
se|se
peüst|peüst
qi|qi
nen|nen
alast|alast
à|à
troie|troie
;|;
et|et
cels|cels
qi|qi
aler|aler
ne|ne
voudront|voudront
por|por
amor|amor
,|,
il|il1
iront|iront
par|par
force|force
si_qe|si_qe
nuls|nuls3
ne|ne
remandra|remandra
.|.
qe|qe2
vos|vos
doi|doi1
conter|conter
?|?
sachés|sachés
veraiement|veraiement
qe|qe3
toute|toute
grese|grese
s’|s’
aparoilla|aparoilla
comunement|comunement
de|de
bones|bones
armes|armes
et|et
de|de
tos|tos1
autres|autres1
aparoils|aparoils1
qi|qi
à|à
guerre|guerre
convenoit|convenoit
.|.
si|si
ont|ont1
establi|establi1
qe|qe3
,|,
quant|quant
il|il1
ceront|ceront
aparoillés|aparoillés5
,|,
q’|q’1
il|il1
asembleront|asembleront
toute|toute
la|la
navie|navie
à|à
athenes|athenes
quant|quant
li|li
tens|tens
en|en2
sera|sera
,|,
et|et
d’|d’
iluec|iluec
distrent|distrent
q’|q’1
il|il1
iront|iront
à|à
troie|troie
por|por
le|le
païs|païs
destruire|destruire
et|et
la|la
cité|cité
gaster|gaster
.|.
coment|coment
il|il1
furent|furent
de_rechief|de_rechief
toute|toute
grese|grese
semondre|semondre
por|por
lor|lor5
lettres|lettres
aprés|aprés
xx|xx
jors|jors
qe|qe3
paris|paris1
hot|hot
heleine|heleine
prise|prise
et|et
la|la
contree|contree
roubee|roubee
,|,
les|les
du|du
freres|freres
heleine|heleine
,|,
apollus|apollus
et|et
castor|castor
,|,
horent|horent1
lor|lor2
navie|navie
aparoillee|aparoillee1
,|,
si|si
se|se1
mistrent|mistrent
de_denz|de_denz
la|la
mer|mer
aprés|aprés
paris|paris
.|.
mes|mes
fu|fu3
en|en
male|male
hore|hore1
por|por
els|els1
car|car
,|,
quant|quant
il|il1
furent|furent1
partis|partis
dou|dou
port|port
et|et
il|il1
furent|furent
en|en
aute|aute
mer|mer
,|,
une|une
tenpeste|tenpeste
et|et
une|une
tormente|tormente
lor|lor4
corut|corut
sus|sus
qi|qi
dura|dura
tos|tos1
les|les
trois|trois
jors|jors
moult|moult
fort|fort
sans|sans
ser|ser
.|.
si|si
fu|fu
en|en
ses|ses4
trois|trois
jors|jors
la|la
tenpeste|tenpeste
si|si
desmesuree|desmesuree
qe|qe3
nulle|nulle
fu|fu
jamés|jamés
tel|tel6
.|.
il|il1
alerent|alerent
jusque|jusque
au|au
port|port
de|de
troie|troie
ensi|ensi
tenpestant|tenpestant
com|com
je|je
vos|vos
ai|ai1
contés|contés
,|,
mes|mes
nen|nen
esploterent|esploterent
rienz|rienz
de|de
ce_q’|ce_q’
il|il1
chersoient|chersoient
.|.
à|à
la|la
parfin|parfin
l_en|l_en
ne|ne
sot|sot1
q’|q’3
il|il1
devindrent|devindrent
ni|ni
lor|lor2
conpaignie|conpaignie
ausi|ausi
mes|mes
nos|nos
cuidons|cuidons
q’|q’1
il|il1
noiassent|noiassent
.|.
si|si
achaterent|achaterent
cherement|cherement
l’|l’
afer|afer1
dame|dame
heleine|heleine
.|.
voirement|voirement
la|la
simple|simple
gent|gent1
de|de
lor|lor1
païs|païs
ne|ne
cuiderent|cuiderent
q’|q’1
il|il1
fussent|fussent2
mort|mort4
car|car
disoient|disoient
qe|qe3
castor|castor
ni|ni
apollus|apollus
ne|ne
devoient|devoient
jamés|jamés
morir|morir
ni|ni
noier|noier
.|.
