$|$||||||
$de|$de||||||
$fu|$fu||||||
$te|$te||||||
-a|-a||||||
-cha3|-cha3||||||
-cit|-cit||||||
-f|-f||||||
-p|-p||||||
-qui|-qui||||||
-reg2|-reg2||||||
baillie|baillie||||||
bailliz|bailliz||||||
bainere|bainere||||||
baisa|baisa||||||
baisai|baisai||||||
baisast|baisast||||||
baise|baise||||||
baisement|baisement||||||
baisie|baisie||||||
baisiers|baisiers||||||
baisoit|baisoit||||||
baisse|baisse||||||
baissier|baissier||||||
baissiéz|baissiéz||||||
baisé|baisé||||||
balance|balance||||||
bandon|bandon||||||
baniere|baniere||||||
banieres|banieres||||||
banoiers|banoiers||||||
barbarie|barbarie||||||
barbe|barbe||||||
barnaige|barnaige||||||
baron|baron||||||
barons|barons||||||
bas|bas||||||
basier|basier||||||
bassier|bassier||||||
basti|basti||||||
bastir|bastir||||||
baston|baston||||||
bat|bat||||||
bataile|bataile||||||
batailes|batailes||||||
bataille|bataille||||||
batailles|batailles||||||
batre|batre||||||
beaus|beaus||||||
beaute|beaute||||||
beauté|beauté||||||
beautéz|beautéz||||||
bel|bel||||||
belamant|belamant||||||
bele|bele||||||
belemant|belemant||||||
belement|belement||||||
bellament|bellament||||||
belle|belle||||||
bellemant|bellemant||||||
bellement|bellement||||||
belles|belles||||||
bels|bels||||||
ben|ben||||||
bendee|bendee||||||
bernage|bernage||||||
bernages|bernages||||||
bernaige|bernaige||||||
bernaiges|bernaiges||||||
besans|besans||||||
besant|besant||||||
besanz|besanz||||||
bescaige|bescaige||||||
besoigne|besoigne||||||
besoing|besoing||||||
beste|beste||||||
beu|beu||||||
beus|beus||||||
beuté|beuté||||||
beuz|beuz||||||
beü|beü||||||
bias|bias||||||
biau|biau||||||
biaus|biaus||||||
biauz|biauz||||||
bien|bien||||||
biens|biens||||||
bieu|bieu||||||
bieus|bieus||||||
bire|bire||||||
bis|bis||||||
biscoit|biscoit||||||
bié|bié||||||
blanc|blanc||||||
blanche|blanche||||||
blanç|blanç||||||
blasme|blasme||||||
blasmee|blasmee||||||
blasment|blasment||||||
blasmer|blasmer||||||
blasmoie|blasmoie||||||
blasméz|blasméz||||||
blece|blece||||||
blont|blont||||||
blé|blé||||||
boche|boche||||||
boissier|boissier||||||
boistre|boistre||||||
boivre|boivre||||||
bolgrie|bolgrie||||||
bone|bone||||||
bonement|bonement||||||
bones|bones||||||
